#Time Total flux(top) flux(bottom)
13201.2009 3.055813616e-11 0 0
13203.91893 3.05644278e-11 0 0
13206.69158 3.057084591e-11 0 0
13209.46424 3.057726401e-11 0 0
13212.2369 3.058368211e-11 0 0
13215.00955 3.059010021e-11 0 0
13217.78221 3.059651832e-11 0 0
13220.81237 3.060353248e-11 0 0
13223.40222 3.060952743e-11 0 0
13225.99208 3.061552239e-11 0 0
13228.58193 3.062151734e-11 0 0
13231.17179 3.06275123e-11 0 0
13234.40909 3.063500596e-11 0 0
13237.6464 3.064249962e-11 0 0
13240.62918 3.064940413e-11 0 0
13243.27957 3.065553922e-11 0 0
13245.92996 3.06616743e-11 0 0
13249.24295 3.066934315e-11 0 0
13252.55594 3.067701201e-11 0 0
13255.85364 3.068464548e-11 0 0
13259.15135 3.069227895e-11 0 0
13261.8629 3.069855561e-11 0 0
13264.6685 3.070504996e-11 0 0
13267.47409 3.071154431e-11 0 0
13270.27969 3.071803866e-11 0 0
13273.08528 3.072453301e-11 0 0
13275.89088 3.073102736e-11 0 0
13278.83897 3.073785155e-11 0 0
13281.42893 3.074384674e-11 0 0
13284.01888 3.074984193e-11 0 0
13286.60884 3.075583712e-11 0 0
13289.1988 3.076183231e-11 0 0
13292.43624 3.07693263e-11 0 0
13295.67369 3.077682029e-11 0 0
13298.59193 3.078357539e-11 0 0
13301.24258 3.078971107e-11 0 0
13303.89323 3.079584676e-11 0 0
13307.20653 3.080351632e-11 0 0
13310.51982 3.081118589e-11 0 0
13313.8304 3.081884916e-11 0 0
13317.14098 3.082651243e-11 0 0
13319.83829 3.083275614e-11 0 0
13322.67833 3.08393302e-11 0 0
13325.51836 3.084590426e-11 0 0
13328.35839 3.085247833e-11 0 0
13331.19843 3.085905239e-11 0 0
13334.03846 3.086562645e-11 0 0
13336.90976 3.08722729e-11 0 0
13339.50491 3.087828011e-11 0 0
13342.10006 3.088428733e-11 0 0
13344.69521 3.089029454e-11 0 0
13347.29037 3.089630176e-11 0 0
13350.53431 3.090381079e-11 0 0
13353.77826 3.091131983e-11 0 0
13356.62702 3.091791409e-11 0 0
13359.28441 3.092406537e-11 0 0
13361.94179 3.093021665e-11 0 0
13364.36284 3.093582084e-11 0 0
13366.78388 3.094142504e-11 0 0
13369.20493 3.094702923e-11 0 0
13371.62597 3.095263342e-11 0 0
13374.04701 3.095823762e-11 0 0
13376.58984 3.096412371e-11 0 0
13379.13266 3.09700098e-11 0 0
13381.67549 3.097589589e-11 0 0
13384.11955 3.098155337e-11 0 0
13386.56362 3.098721086e-11 0 0
13389.61869 3.09942827e-11 0 0
13392.67377 3.100135453e-11 0 0
13395.39073 3.100764371e-11 0 0
13398.0143 3.101371672e-11 0 0
13400.63788 3.101978972e-11 0 0
13403.05509 3.102538504e-11 0 0
13405.4723 3.103098036e-11 0 0
13407.88951 3.103657568e-11 0 0
13410.30672 3.1042171e-11 0 0
13412.72392 3.104776631e-11 0 0
13415.24871 3.105361064e-11 0 0
13417.77349 3.105945496e-11 0 0
13420.29827 3.106529928e-11 0 0
13422.74836 3.107097073e-11 0 0
13425.19846 3.107664217e-11 0 0
13428.26107 3.108373145e-11 0 0
13431.32368 3.109082072e-11 0 0
13434.0207 3.109706375e-11 0 0
13436.65008 3.110315019e-11 0 0
13439.27946 3.110923664e-11 0 0
13441.71044 3.111486383e-11 0 0
13444.14142 3.112049102e-11 0 0
13446.5724 3.112611821e-11 0 0
13449.00338 3.11317454e-11 0 0
13451.43436 3.11373726e-11 0 0
13453.95238 3.114320127e-11 0 0
13456.47039 3.114902994e-11 0 0
13458.98841 3.115485861e-11 0 0
13461.50643 3.116068728e-11 0 0
13464.02445 3.116651595e-11 0 0
13467.17198 3.117380179e-11 0 0
13470.3195 3.118108763e-11 0 0
13472.98097 3.118724835e-11 0 0
13475.64243 3.119340906e-11 0 0
13478.3039 3.119956978e-11 0 0
13480.80374 3.120535636e-11 0 0
13483.30357 3.121114294e-11 0 0
13485.80341 3.121692952e-11 0 0
13488.30324 3.12227161e-11 0 0
13490.80308 3.122850268e-11 0 0
13493.3247 3.123433969e-11 0 0
13495.84632 3.12401767e-11 0 0
13498.36794 3.124601371e-11 0 0
13500.88957 3.125185072e-11 0 0
13503.41119 3.125768772e-11 0 0
13506.56323 3.126498402e-11 0 0
13509.59758 3.127200788e-11 0 0
13512.20106 3.127803437e-11 0 0
13514.80454 3.128406087e-11 0 0
13517.40802 3.129008737e-11 0 0
13520.66237 3.129762048e-11 0 0
13523.89876 3.130511202e-11 0 0
13527.13514 3.131260355e-11 0 0
13530.01581 3.131927166e-11 0 0
13532.67057 3.132541687e-11 0 0
13535.6817 3.133238698e-11 0 0
13538.11161 3.13380117e-11 0 0
13540.54152 3.134363642e-11 0 0
13542.97143 3.134926113e-11 0 0
13545.40134 3.135488585e-11 0 0
13548.20613 3.136137832e-11 0 0
13550.71771 3.136719209e-11 0 0
13553.22929 3.137300586e-11 0 0
13555.74088 3.137881963e-11 0 0
13558.25246 3.13846334e-11 0 0
13561.39194 3.139190061e-11 0 0
13564.53141 3.139916782e-11 0 0
13567.58503 3.140623628e-11 0 0
13570.21535 3.141232491e-11 0 0
13572.84567 3.141841353e-11 0 0
13576.13357 3.14260243e-11 0 0
13579.42146 3.143363507e-11 0 0
13582.69032 3.144120177e-11 0 0
13585.95918 3.144876846e-11 0 0
13588.70329 3.14551205e-11 0 0
13591.44445 3.146146567e-11 0 0
13594.1856 3.146781085e-11 0 0
13596.78019 3.147381676e-11 0 0
13599.37478 3.147982268e-11 0 0
13601.96937 3.148582859e-11 0 0
13605.2126 3.149333597e-11 0 0
13607.81282 3.149935491e-11 0 0
13610.41303 3.150537384e-11 0 0
13613.01325 3.151139278e-11 0 0
13615.5175 3.151718959e-11 0 0
13618.64783 3.152443561e-11 0 0
13621.77815 3.153168163e-11 0 0
13624.90848 3.153892765e-11 0 0
13627.56867 3.154508544e-11 0 0
13630.22887 3.155124322e-11 0 0
13633.55412 3.155894045e-11 0 0
13636.87937 3.156663767e-11 0 0
13640.15331 3.157421614e-11 0 0
13643.42725 3.15817946e-11 0 0
13646.21057 3.15882374e-11 0 0
13648.93297 3.159453915e-11 0 0
13651.65536 3.16008409e-11 0 0
13654.21573 3.160676761e-11 0 0
13656.77611 3.161269432e-11 0 0
13659.33648 3.161862103e-11 0 0
13662.53695 3.162602943e-11 0 0
13665.17141 3.163212762e-11 0 0
13667.80586 3.163822581e-11 0 0
13670.44031 3.164432399e-11 0 0
13672.90611 3.165003179e-11 0 0
13675.98836 3.165716653e-11 0 0
13679.07061 3.166430126e-11 0 0
13682.15286 3.1671436e-11 0 0
13684.84303 3.167766317e-11 0 0
13687.5332 3.168389033e-11 0 0
13690.88592 3.169165114e-11 0 0
13693.42159 3.169752068e-11 0 0
13695.95727 3.170339023e-11 0 0
13698.49295 3.170925977e-11 0 0
13701.02863 3.171512932e-11 0 0
13703.62885 3.172114826e-11 0 0
13706.21854 3.172714283e-11 0 0
13708.80823 3.17331374e-11 0 0
13711.25321 3.1738797e-11 0 0
13713.69819 3.174445661e-11 0 0
13716.7544 3.175153108e-11 0 0
13719.81062 3.175860555e-11 0 0
13722.54889 3.176494406e-11 0 0
13725.17338 3.177101919e-11 0 0
13727.79788 3.177709433e-11 0 0
13730.20965 3.178267706e-11 0 0
13732.62143 3.17882598e-11 0 0
13735.0332 3.179384254e-11 0 0
13737.44498 3.179942528e-11 0 0
13739.85675 3.180500802e-11 0 0
13742.38762 3.181086642e-11 0 0
13744.91849 3.181672483e-11 0 0
13747.44935 3.182258323e-11 0 0
13749.88833 3.182822894e-11 0 0
13752.32731 3.183387465e-11 0 0
13755.37604 3.184093178e-11 0 0
13758.42476 3.184798892e-11 0 0
13761.1379 3.185426924e-11 0 0
13763.75736 3.186033274e-11 0 0
13766.37683 3.186639624e-11 0 0
13768.78974 3.187198161e-11 0 0
13771.20266 3.187756698e-11 0 0
13773.61557 3.188315235e-11 0 0
13776.02848 3.188873772e-11 0 0
13778.4414 3.189432309e-11 0 0
13780.96546 3.190016576e-11 0 0
13783.48953 3.190600842e-11 0 0
13786.01359 3.191185109e-11 0 0
13788.45843 3.191751034e-11 0 0
13790.90326 3.19231696e-11 0 0
13793.95931 3.19302437e-11 0 0
13797.01536 3.193731779e-11 0 0
13799.71669 3.194357078e-11 0 0
13802.34127 3.194964611e-11 0 0
13804.96584 3.195572143e-11 0 0
13807.38912 3.196133079e-11 0 0
13809.8124 3.196694016e-11 0 0
13812.23568 3.197254953e-11 0 0
13814.65896 3.19781589e-11 0 0
13817.08224 3.198376826e-11 0 0
13819.60152 3.198959984e-11 0 0
13822.12079 3.199543142e-11 0 0
13824.64007 3.2001263e-11 0 0
13827.15934 3.200709457e-11 0 0
13829.67862 3.201292615e-11 0 0
13832.82772 3.202021562e-11 0 0
13835.97681 3.20275051e-11 0 0
13838.64616 3.203368405e-11 0 0
13841.3155 3.2039863e-11 0 0
13843.98484 3.204604196e-11 0 0
13846.47798 3.205181303e-11 0 0
13848.97112 3.20575841e-11 0 0
13851.46426 3.206335518e-11 0 0
13853.9574 3.206912625e-11 0 0
13856.45053 3.207489732e-11 0 0
13858.9699 3.208072911e-11 0 0
13861.48927 3.20865609e-11 0 0
13864.00864 3.209239269e-11 0 0
13866.52801 3.209822448e-11 0 0
13869.04738 3.210405628e-11 0 0
13872.19659 3.211134601e-11 0 0
13875.26346 3.211844516e-11 0 0
13877.86896 3.212447632e-11 0 0
13880.47445 3.213050747e-11 0 0
13883.07995 3.213653863e-11 0 0
13886.33681 3.214407756e-11 0 0
13889.57403 3.215157103e-11 0 0
13892.81125 3.215906449e-11 0 0
13895.70102 3.216575368e-11 0 0
13898.35449 3.217189587e-11 0 0
13901.35575 3.217884314e-11 0 0
13903.78133 3.218445784e-11 0 0
13906.20691 3.219007253e-11 0 0
13908.6325 3.219568723e-11 0 0
13911.05808 3.220130193e-11 0 0
13913.87446 3.220782123e-11 0 0
13916.38555 3.221363386e-11 0 0
13918.89663 3.221944648e-11 0 0
13921.40772 3.222525911e-11 0 0
13923.91881 3.223107173e-11 0 0
13927.05769 3.223833754e-11 0 0
13930.19656 3.224560336e-11 0 0
13933.26512 3.225270641e-11 0 0
13935.89627 3.225879695e-11 0 0
13938.52742 3.226488748e-11 0 0
13941.81635 3.227250064e-11 0 0
13945.10528 3.228011379e-11 0 0
13948.37268 3.228767714e-11 0 0
13951.64009 3.229524048e-11 0 0
13954.3868 3.230159851e-11 0 0
13957.12459 3.230793589e-11 0 0
13959.86237 3.231427326e-11 0 0
13962.45184 3.232026732e-11 0 0
13965.04131 3.232626138e-11 0 0
13967.63078 3.233225543e-11 0 0
13970.86761 3.2339748e-11 0 0
13973.47055 3.234577324e-11 0 0
13976.07349 3.235179848e-11 0 0
13978.67643 3.235782372e-11 0 0
13981.17463 3.23636065e-11 0 0
13984.29737 3.237083498e-11 0 0
13987.42012 3.237806346e-11 0 0
13990.54286 3.238529194e-11 0 0
13993.20549 3.239145535e-11 0 0
13995.86812 3.239761876e-11 0 0
13999.19642 3.240532303e-11 0 0
14002.52471 3.241302731e-11 0 0
14005.79781 3.242060383e-11 0 0
14009.07091 3.242818034e-11 0 0
14011.86087 3.243463849e-11 0 0
14014.57835 3.244092887e-11 0 0
14017.29583 3.244721924e-11 0 0
14019.84793 3.24531268e-11 0 0
14022.40003 3.245903435e-11 0 0
14024.95213 3.246494191e-11 0 0
14028.14227 3.247232639e-11 0 0
14030.78432 3.247844216e-11 0 0
14033.42637 3.248455793e-11 0 0
14036.06842 3.249067371e-11 0 0
