z,theta
138.3655,0.0982119443507
138.3705,0.0982119443623
138.3755,0.098211944374
138.3805,0.0982119443858
138.3855,0.0982119443976
138.3905,0.0982119444095
138.3955,0.0982119444214
138.4005,0.0982119444333
138.4055,0.0982119444453
138.4105,0.0982119444572
138.4155,0.0982119444692
138.4205,0.0982119444812
138.4255,0.0982119444933
138.4305,0.0982119445053
138.4355,0.0982119445173
138.4405,0.0982119445293
138.4455,0.0982119445413
138.4505,0.0982119445532
138.4555,0.0982119445652
138.4605,0.0982119445771
138.4655,0.098211944589
138.4705,0.0982119446008
138.4755,0.0982119446126
138.4805,0.0982119446243
138.4855,0.098211944636
138.4905,0.0982119446477
138.4955,0.0982119446592
138.5005,0.0982119446707
138.5055,0.0982119446821
138.5105,0.0982119446935
138.5155,0.0982119447047
138.5205,0.0982119447159
138.5255,0.098211944727
138.5305,0.0982119447379
138.5355,0.0982119447488
138.5405,0.0982119447596
138.5455,0.0982119447702
138.5505,0.0982119447807
138.5555,0.0982119447912
138.5605,0.0982119448014
138.5655,0.0982119448116
138.5705,0.0982119448216
138.5755,0.0982119448315
138.5805,0.0982119448413
138.5855,0.0982119448509
138.5905,0.0982119448603
138.5955,0.0982119448696
138.6005,0.0982119448787
138.6055,0.0982119448877
138.6105,0.0982119448965
138.6155,0.0982119449052
138.6205,0.0982119449136
138.6255,0.0982119449219
138.6305,0.09821194493
138.6355,0.098211944938
138.6405,0.0982119449457
138.6455,0.0982119449533
138.6505,0.0982119449606
138.6555,0.0982119449678
138.6605,0.0982119449748
138.6655,0.0982119449815
138.6705,0.0982119449881
138.6755,0.0982119449944
138.6805,0.0982119450006
138.6855,0.0982119450065
138.6905,0.0982119450122
138.6955,0.0982119450177
138.7005,0.098211945023
138.7055,0.098211945028
138.7105,0.0982119450328
138.7155,0.0982119450374
138.7205,0.0982119450418
138.7255,0.0982119450459
138.7305,0.0982119450498
138.7355,0.0982119450534
138.7405,0.0982119450569
138.7455,0.09821194506
138.7505,0.098211945063
138.7555,0.0982119450657
138.7605,0.0982119450681
138.7655,0.0982119450703
138.7705,0.0982119450723
138.7755,0.098211945074
138.7805,0.0982119450754
138.7855,0.0982119450766
138.7905,0.0982119450776
138.7955,0.0982119450783
138.8005,0.0982119450787
138.8055,0.0982119450789
138.8105,0.0982119450789
138.8155,0.0982119450785
138.8205,0.098211945078
138.8255,0.0982119450771
138.8305,0.0982119450761
138.8355,0.0982119450747
138.8405,0.0982119450731
138.8455,0.0982119450712
138.8505,0.0982119450691
138.8555,0.0982119450667
138.8605,0.0982119450641
138.8655,0.0982119450612
138.8705,0.0982119450581
138.8755,0.0982119450547
138.8805,0.098211945051
138.8855,0.0982119450471
138.8905,0.0982119450429
138.8955,0.0982119450385
138.9005,0.0982119450338
138.9055,0.0982119450289
138.9105,0.0982119450237
138.9155,0.0982119450183
138.9205,0.0982119450126
138.9255,0.0982119450067
138.9305,0.0982119450005
138.9355,0.0982119449941
138.9405,0.0982119449875
138.9455,0.0982119449806
138.9505,0.0982119449734
138.9555,0.098211944966
138.9605,0.0982119449584
138.9655,0.0982119449506
138.9705,0.0982119449425
138.9755,0.0982119449342
138.9805,0.0982119449257
138.9855,0.0982119449169
138.9905,0.0982119449079
138.9955,0.0982119448987
139.0005,0.0982119448893
139.0055,0.0982119448797
139.0105,0.0982119448698
139.0155,0.0982119448598
139.0205,0.0982119448495
139.0255,0.098211944839
139.0305,0.0982119448283
139.0355,0.0982119448174
139.0405,0.0982119448064
139.0455,0.0982119447951
139.0505,0.0982119447836
139.0555,0.098211944772
139.0605,0.0982119447601
139.0655,0.0982119447481
139.0705,0.0982119447359
139.0755,0.0982119447236
139.0805,0.098211944711
139.0855,0.0982119446983
139.0905,0.0982119446854
139.0955,0.0982119446724
139.1005,0.0982119446592
139.1055,0.0982119446459
139.1105,0.0982119446324
139.1155,0.0982119446188
139.1205,0.098211944605
139.1255,0.0982119445911
139.1305,0.098211944577
139.1355,0.0982119445628
139.1405,0.0982119445485
139.1455,0.0982119445341
139.1505,0.0982119445195
139.1555,0.0982119445049
139.1605,0.0982119444901
139.1655,0.0982119444752
139.1705,0.0982119444603
139.1755,0.0982119444452
139.1805,0.09821194443
139.1855,0.0982119444148
139.1905,0.0982119443994
139.1955,0.098211944384
139.2005,0.0982119443685
139.2055,0.098211944353
139.2105,0.0982119443373
139.2155,0.0982119443216
139.2205,0.0982119443059
139.2255,0.0982119442901
139.2305,0.0982119442742
139.2355,0.0982119442584
139.2405,0.0982119442424
139.2455,0.0982119442265
139.2505,0.0982119442105
139.2555,0.0982119441945
139.2605,0.0982119441784
139.2655,0.0982119441624
139.2705,0.0982119441463
139.2755,0.0982119441302
139.2805,0.0982119441141
139.2855,0.0982119440981
139.2905,0.098211944082
139.2955,0.098211944066
139.3005,0.0982119440499
139.3055,0.0982119440339
139.3105,0.0982119440179
139.3155,0.098211944002
139.3205,0.0982119439861
139.3255,0.0982119439702
139.3305,0.0982119439543
139.3355,0.0982119439386
139.3405,0.0982119439228
139.3455,0.0982119439072
139.3505,0.0982119438916
139.3555,0.098211943876
139.3605,0.0982119438605
139.3655,0.0982119438452
139.3705,0.0982119438298
139.3755,0.0982119438146
139.3805,0.0982119437995
139.3855,0.0982119437845
139.3905,0.0982119437695
139.3955,0.0982119437547
139.4005,0.09821194374
139.4055,0.0982119437254
139.4105,0.0982119437109
139.4155,0.0982119436965
139.4205,0.0982119436822
139.4255,0.0982119436681
139.4305,0.0982119436541
139.4355,0.0982119436403
139.4405,0.0982119436266
139.4455,0.098211943613
139.4505,0.0982119435996
139.4555,0.0982119435864
139.4605,0.0982119435733
139.4655,0.0982119435604
139.4705,0.0982119435476
139.4755,0.098211943535
139.4805,0.0982119435226
139.4855,0.0982119435104
139.4905,0.0982119434983
139.4955,0.0982119434864
139.5005,0.0982119434747
139.5055,0.0982119434632
139.5105,0.0982119434519
139.5155,0.0982119434408
139.5205,0.0982119434299
139.5255,0.0982119434193
139.5305,0.0982119434088
139.5355,0.0982119433985
139.5405,0.0982119433885
139.5455,0.0982119433786
139.5505,0.098211943369
139.5555,0.0982119433596
139.5605,0.0982119433505
139.5655,0.0982119433415
139.5705,0.0982119433328
139.5755,0.0982119433244
139.5805,0.0982119433162
139.5855,0.0982119433082
139.5905,0.0982119433004
139.5955,0.098211943293
139.6005,0.0982119432857
139.6055,0.0982119432787
139.6105,0.098211943272
139.6155,0.0982119432655
139.6205,0.0982119432593
139.6255,0.0982119432533
139.6305,0.0982119432476
139.6355,0.0982119432422
139.6405,0.098211943237
139.6455,0.0982119432321
139.6505,0.0982119432275
139.6555,0.0982119432231
139.6605,0.0982119432191
139.6655,0.0982119432152
139.6705,0.0982119432117
139.6755,0.0982119432085
139.6805,0.0982119432055
139.6855,0.0982119432028
139.6905,0.0982119432003
139.6955,0.0982119431982
139.7005,0.0982119431964
139.7055,0.0982119431948
139.7105,0.0982119431935
139.7155,0.0982119431925
139.7205,0.0982119431918
139.7255,0.0982119431913
139.7305,0.0982119431912
139.7355,0.0982119431913
139.7405,0.0982119431918
139.7455,0.0982119431925
139.7505,0.0982119431935
139.7555,0.0982119431948
139.7605,0.0982119431964
139.7655,0.0982119431983
139.7705,0.0982119432004
139.7755,0.0982119432029
139.7805,0.0982119432056
139.7855,0.0982119432086
139.7905,0.098211943212
139.7955,0.0982119432156
139.8005,0.0982119432194
139.8055,0.0982119432236
139.8105,0.0982119432281
139.8155,0.0982119432328
139.8205,0.0982119432378
139.8255,0.0982119432432
139.8305,0.0982119432487
139.8355,0.0982119432546
139.8405,0.0982119432608
139.8455,0.0982119432672
139.8505,0.0982119432739
139.8555,0.0982119432809
139.8605,0.0982119432881
139.8655,0.0982119432956
139.8705,0.0982119433034
139.8755,0.0982119433115
139.8805,0.0982119433198
139.8855,0.0982119433284
139.8905,0.0982119433373
139.8955,0.0982119433464
139.9005,0.0982119433558
139.9055,0.0982119433654
139.9105,0.0982119433753
139.9155,0.0982119433855
139.9205,0.0982119433959
139.9255,0.0982119434065
139.9305,0.0982119434174
139.9355,0.0982119434285
139.9405,0.0982119434399
139.9455,0.0982119434515
139.9505,0.0982119434634
139.9555,0.0982119434755
139.9605,0.0982119434878
139.9655,0.0982119435003
139.9705,0.0982119435131
139.9755,0.0982119435261
139.9805,0.0982119435393
139.9855,0.0982119435527
139.9905,0.0982119435663
139.9955,0.0982119435801
140.0005,0.0982119435942
140.0055,0.0982119436084
140.0105,0.0982119436228
140.0155,0.0982119436375
140.0205,0.0982119436523
140.0255,0.0982119436673
140.0305,0.0982119436825
140.0355,0.0982119436979
140.0405,0.0982119437134
140.0455,0.0982119437292
140.0505,0.0982119437451
140.0555,0.0982119437611
140.0605,0.0982119437774
140.0655,0.0982119437937
140.0705,0.0982119438103
140.0755,0.098211943827
140.0805,0.0982119438438
140.0855,0.0982119438607
140.0905,0.0982119438779
140.0955,0.0982119438951
140.1005,0.0982119439125
140.1055,0.0982119439299
140.1105,0.0982119439476
140.1155,0.0982119439653
140.1205,0.0982119439831
140.1255,0.0982119440011
140.1305,0.0982119440191
140.1355,0.0982119440373
140.1405,0.0982119440555
140.1455,0.0982119440738
140.1505,0.0982119440922
140.1555,0.0982119441107
140.1605,0.0982119441293
140.1655,0.0982119441479
140.1705,0.0982119441666
140.1755,0.0982119441854
140.1805,0.0982119442042
140.1855,0.0982119442231
140.1905,0.098211944242
140.1955,0.098211944261
140.2005,0.09821194428
140.2055,0.098211944299
140.2105,0.0982119443181
140.2155,0.0982119443372
140.2205,0.0982119443563
140.2255,0.0982119443754
140.2305,0.0982119443945
140.2355,0.0982119444136
140.2405,0.0982119444328
140.2455,0.0982119444519
140.2505,0.098211944471
140.2555,0.0982119444901
140.2605,0.0982119445092
140.2655,0.0982119445282
140.2705,0.0982119445473
140.2755,0.0982119445663
140.2805,0.0982119445852
140.2855,0.0982119446041
140.2905,0.098211944623
140.2955,0.0982119446418
140.3005,0.0982119446605
140.3055,0.0982119446792
140.3105,0.0982119446979
140.3155,0.0982119447164
140.3205,0.0982119447349
140.3255,0.0982119447533
140.3305,0.0982119447716
140.3355,0.0982119447898
140.3405,0.0982119448079
140.3455,0.0982119448259
140.3505,0.0982119448438
140.3555,0.0982119448616
140.3605,0.0982119448793
140.3655,0.0982119448969
140.3705,0.0982119449143
140.3755,0.0982119449316
140.3805,0.0982119449488
140.3855,0.0982119449659
140.3905,0.0982119449828
140.3955,0.0982119449995
140.4005,0.0982119450162
140.4055,0.0982119450326
140.4105,0.0982119450489
140.4155,0.0982119450651
140.4205,0.098211945081
140.4255,0.0982119450968
140.4305,0.0982119451124
140.4355,0.0982119451279
140.4405,0.0982119451432
140.4455,0.0982119451582
140.4505,0.0982119451731
140.4555,0.0982119451878
140.4605,0.0982119452023
140.4655,0.0982119452166
140.4705,0.0982119452307
140.4755,0.0982119452445
140.4805,0.0982119452582
140.4855,0.0982119452716
140.4905,0.0982119452849
140.4955,0.0982119452979
140.5005,0.0982119453106
140.5055,0.0982119453232
140.5105,0.0982119453355
140.5155,0.0982119453475
140.5205,0.0982119453593
140.5255,0.0982119453709
140.5305,0.0982119453823
140.5355,0.0982119453933
140.5405,0.0982119454042
140.5455,0.0982119454147
140.5505,0.098211945425
140.5555,0.0982119454351
140.5605,0.0982119454448
140.5655,0.0982119454544
140.5705,0.0982119454636
140.5755,0.0982119454726
140.5805,0.0982119454812
140.5855,0.0982119454897
140.5905,0.0982119454978
140.5955,0.0982119455056
140.6005,0.0982119455132
140.6055,0.0982119455205
140.6105,0.0982119455274
140.6155,0.0982119455341
140.6205,0.0982119455405
140.6255,0.0982119455466
140.6305,0.0982119455524
140.6355,0.0982119455579
140.6405,0.0982119455631
140.6455,0.098211945568
140.6505,0.0982119455726
140.6555,0.0982119455769
140.6605,0.0982119455808
140.6655,0.0982119455845
140.6705,0.0982119455878
140.6755,0.0982119455909
140.6805,0.0982119455936
140.6855,0.098211945596
140.6905,0.0982119455981
140.6955,0.0982119455999
140.7005,0.0982119456014
140.7055,0.0982119456025
140.7105,0.0982119456033
140.7155,0.0982119456038
140.7205,0.098211945604
140.7255,0.0982119456039
140.7305,0.0982119456034
140.7355,0.0982119456026
140.7405,0.0982119456015
140.7455,0.0982119456001
140.7505,0.0982119455984
140.7555,0.0982119455963
140.7605,0.0982119455939
140.7655,0.0982119455912
140.7705,0.0982119455881
140.7755,0.0982119455848
140.7805,0.0982119455811
140.7855,0.0982119455771
140.7905,0.0982119455728
140.7955,0.0982119455681
140.8005,0.0982119455632
140.8055,0.0982119455579
140.8105,0.0982119455523
140.8155,0.0982119455463
140.8205,0.0982119455401
140.8255,0.0982119455336
140.8305,0.0982119455267
140.8355,0.0982119455195
140.8405,0.098211945512
140.8455,0.0982119455042
140.8505,0.0982119454961
140.8555,0.0982119454877
140.8605,0.0982119454789
140.8655,0.0982119454699
140.8705,0.0982119454605
140.8755,0.0982119454509
140.8805,0.098211945441
140.8855,0.0982119454307
140.8905,0.0982119454202
140.8955,0.0982119454093
140.9005,0.0982119453982
140.9055,0.0982119453868
140.9105,0.0982119453751
140.9155,0.0982119453631
140.9205,0.0982119453508
140.9255,0.0982119453382
140.9305,0.0982119453254
140.9355,0.0982119453123
140.9405,0.0982119452989
140.9455,0.0982119452852
140.9505,0.0982119452713
140.9555,0.0982119452571
140.9605,0.0982119452426
140.9655,0.0982119452279
140.9705,0.0982119452129
140.9755,0.0982119451977
140.9805,0.0982119451822
140.9855,0.0982119451665
140.9905,0.0982119451505
140.9955,0.0982119451343
141.0005,0.0982119451178
141.0055,0.0982119451011
141.0105,0.0982119450842
141.0155,0.098211945067
141.0205,0.0982119450496
141.0255,0.098211945032
141.0305,0.0982119450142
141.0355,0.0982119449962
141.0405,0.0982119449779
141.0455,0.0982119449595
141.0505,0.0982119449408
141.0555,0.0982119449219
141.0605,0.0982119449029
141.0655,0.0982119448836
141.0705,0.0982119448642
141.0755,0.0982119448446
141.0805,0.0982119448248
141.0855,0.0982119448048
141.0905,0.0982119447847
141.0955,0.0982119447644
141.1005,0.0982119447439
141.1055,0.0982119447233
141.1105,0.0982119447025
141.1155,0.0982119446816
141.1205,0.0982119446605
141.1255,0.0982119446393
141.1305,0.098211944618
141.1355,0.0982119445965
141.1405,0.0982119445749
141.1455,0.0982119445532
141.1505,0.0982119445313
141.1555,0.0982119445094
141.1605,0.0982119444873
141.1655,0.0982119444651
141.1705,0.0982119444429
141.1755,0.0982119444205
141.1805,0.098211944398
141.1855,0.0982119443755
141.1905,0.0982119443529
141.1955,0.0982119443302
141.2005,0.0982119443074
141.2055,0.0982119442846
141.2105,0.0982119442617
141.2155,0.0982119442388
141.2205,0.0982119442158
141.2255,0.0982119441928
141.2305,0.0982119441697
141.2355,0.0982119441466
141.2405,0.0982119441234
141.2455,0.0982119441003
141.2505,0.0982119440771
141.2555,0.0982119440539
141.2605,0.0982119440307
141.2655,0.0982119440074
141.2705,0.0982119439842
141.2755,0.098211943961
141.2805,0.0982119439378
141.2855,0.0982119439146
141.2905,0.0982119438915
141.2955,0.0982119438683
141.3005,0.0982119438452
141.3055,0.0982119438221
141.3105,0.0982119437991
141.3155,0.0982119437761
141.3205,0.0982119437532
141.3255,0.0982119437303
141.3305,0.0982119437075
141.3355,0.0982119436847
141.3405,0.098211943662
141.3455,0.0982119436394
141.3505,0.0982119436169
141.3555,0.0982119435944
141.3605,0.0982119435721
141.3655,0.0982119435498
141.3705,0.0982119435277
141.3755,0.0982119435056
141.3805,0.0982119434837
141.3855,0.0982119434619
141.3905,0.0982119434402
141.3955,0.0982119434186
141.4005,0.0982119433971
141.4055,0.0982119433758
141.4105,0.0982119433546
141.4155,0.0982119433336
141.4205,0.0982119433127
141.4255,0.098211943292
141.4305,0.0982119432714
141.4355,0.098211943251
141.4405,0.0982119432308
141.4455,0.0982119432107
141.4505,0.0982119431908
141.4555,0.0982119431711
141.4605,0.0982119431516
141.4655,0.0982119431322
141.4705,0.0982119431131
141.4755,0.0982119430942
141.4805,0.0982119430754
141.4855,0.0982119430569
141.4905,0.0982119430386
141.4955,0.0982119430205
141.5005,0.0982119430026
141.5055,0.0982119429849
141.5105,0.0982119429675
141.5155,0.0982119429503
141.5205,0.0982119429333
141.5255,0.0982119429166
141.5305,0.0982119429001
141.5355,0.0982119428839
141.5405,0.0982119428679
141.5455,0.0982119428522
141.5505,0.0982119428367
141.5555,0.0982119428216
141.5605,0.0982119428066
141.5655,0.098211942792
141.5705,0.0982119427776
141.5755,0.0982119427635
141.5805,0.0982119427496
141.5855,0.0982119427361
141.5905,0.0982119427228
141.5955,0.0982119427099
141.6005,0.0982119426972
141.6055,0.0982119426848
141.6105,0.0982119426727
141.6155,0.0982119426609
141.6205,0.0982119426495
141.6255,0.0982119426383
141.6305,0.0982119426275
141.6355,0.0982119426169
141.6405,0.0982119426067
141.6455,0.0982119425968
141.6505,0.0982119425872
141.6555,0.098211942578
141.6605,0.098211942569
141.6655,0.0982119425604
141.6705,0.0982119425522
141.6755,0.0982119425442
141.6805,0.0982119425367
141.6855,0.0982119425294
141.6905,0.0982119425225
141.6955,0.0982119425159
141.7005,0.0982119425097
141.7055,0.0982119425038
141.7105,0.0982119424982
141.7155,0.0982119424931
141.7205,0.0982119424882
141.7255,0.0982119424837
141.7305,0.0982119424796
141.7355,0.0982119424758
141.7405,0.0982119424724
141.7455,0.0982119424693
141.7505,0.0982119424666
141.7555,0.0982119424643
141.7605,0.0982119424623
141.7655,0.0982119424607
141.7705,0.0982119424595
141.7755,0.0982119424586
141.7805,0.098211942458
141.7855,0.0982119424579
141.7905,0.0982119424581
141.7955,0.0982119424587
141.8005,0.0982119424596
141.8055,0.0982119424609
141.8105,0.0982119424626
141.8155,0.0982119424646
141.8205,0.098211942467
141.8255,0.0982119424698
141.8305,0.098211942473
141.8355,0.0982119424765
141.8405,0.0982119424804
141.8455,0.0982119424846
141.8505,0.0982119424892
141.8555,0.0982119424942
141.8605,0.0982119424996
141.8655,0.0982119425053
141.8705,0.0982119425114
141.8755,0.0982119425179
141.8805,0.0982119425247
141.8855,0.0982119425319
141.8905,0.0982119425394
141.8955,0.0982119425473
141.9005,0.0982119425556
141.9055,0.0982119425642
141.9105,0.0982119425732
141.9155,0.0982119425825
141.9205,0.0982119425922
141.9255,0.0982119426023
141.9305,0.0982119426127
141.9355,0.0982119426235
141.9405,0.0982119426346
141.9455,0.098211942646
141.9505,0.0982119426578
141.9555,0.09821194267
141.9605,0.0982119426825
141.9655,0.0982119426953
141.9705,0.0982119427085
141.9755,0.098211942722
141.9805,0.0982119427359
141.9855,0.09821194275
141.9905,0.0982119427645
141.9955,0.0982119427794
142.0005,0.0982119427945
142.0055,0.09821194281
142.0105,0.0982119428258
142.0155,0.098211942842
142.0205,0.0982119428584
142.0255,0.0982119428752
142.0305,0.0982119428922
142.0355,0.0982119429096
142.0405,0.0982119429273
142.0455,0.0982119429452
142.0505,0.0982119429635
142.0555,0.0982119429821
142.0605,0.0982119430009
142.0655,0.0982119430201
142.0705,0.0982119430395
142.0755,0.0982119430592
142.0805,0.0982119430792
142.0855,0.0982119430995
142.0905,0.09821194312
142.0955,0.0982119431408
142.1005,0.0982119431619
142.1055,0.0982119431832
142.1105,0.0982119432048
142.1155,0.0982119432266
142.1205,0.0982119432487
142.1255,0.098211943271
142.1305,0.0982119432936
142.1355,0.0982119433164
142.1405,0.0982119433394
142.1455,0.0982119433627
142.1505,0.0982119433862
142.1555,0.0982119434099
142.1605,0.0982119434338
142.1655,0.098211943458
142.1705,0.0982119434823
142.1755,0.0982119435069
142.1805,0.0982119435316
142.1855,0.0982119435565
142.1905,0.0982119435817
142.1955,0.098211943607
142.2005,0.0982119436325
142.2055,0.0982119436581
142.2105,0.098211943684
142.2155,0.09821194371
142.2205,0.0982119437361
142.2255,0.0982119437625
142.2305,0.0982119437889
142.2355,0.0982119438155
142.2405,0.0982119438423
142.2455,0.0982119438692
142.2505,0.0982119438962
142.2555,0.0982119439234
142.2605,0.0982119439506
142.2655,0.098211943978
142.2705,0.0982119440055
142.2755,0.0982119440331
142.2805,0.0982119440609
142.2855,0.0982119440887
142.2905,0.0982119441166
142.2955,0.0982119441445
142.3005,0.0982119441726
142.3055,0.0982119442007
142.3105,0.0982119442289
142.3155,0.0982119442572
142.3205,0.0982119442855
142.3255,0.0982119443139
142.3305,0.0982119443423
142.3355,0.0982119443708
142.3405,0.0982119443993
142.3455,0.0982119444279
142.3505,0.0982119444564
142.3555,0.098211944485
142.3605,0.0982119445136
142.3655,0.0982119445422
142.3705,0.0982119445709
142.3755,0.0982119445995
142.3805,0.0982119446281
142.3855,0.0982119446567
142.3905,0.0982119446853
142.3955,0.0982119447139
142.4005,0.0982119447424
142.4055,0.0982119447709
142.4105,0.0982119447994
142.4155,0.0982119448278
142.4205,0.0982119448562
142.4255,0.0982119448845
142.4305,0.0982119449127
142.4355,0.0982119449409
142.4405,0.098211944969
142.4455,0.0982119449971
142.4505,0.098211945025
142.4555,0.0982119450529
142.4605,0.0982119450807
142.4655,0.0982119451084
142.4705,0.0982119451359
142.4755,0.0982119451634
142.4805,0.0982119451908
142.4855,0.098211945218
142.4905,0.0982119452451
142.4955,0.0982119452721
142.5005,0.0982119452989
142.5055,0.0982119453256
142.5105,0.0982119453522
142.5155,0.0982119453786
142.5205,0.0982119454048
142.5255,0.0982119454309
142.5305,0.0982119454568
142.5355,0.0982119454825
142.5405,0.0982119455081
142.5455,0.0982119455335
142.5505,0.0982119455587
142.5555,0.0982119455837
142.5605,0.0982119456085
142.5655,0.0982119456331
142.5705,0.0982119456575
142.5755,0.0982119456817
142.5805,0.0982119457056
142.5855,0.0982119457294
142.5905,0.0982119457529
142.5955,0.0982119457762
142.6005,0.0982119457992
142.6055,0.0982119458221
142.6105,0.0982119458446
142.6155,0.0982119458669
142.6205,0.098211945889
142.6255,0.0982119459108
142.6305,0.0982119459323
142.6355,0.0982119459536
142.6405,0.0982119459746
142.6455,0.0982119459953
142.6505,0.0982119460157
142.6555,0.0982119460359
142.6605,0.0982119460558
142.6655,0.0982119460753
142.6705,0.0982119460946
142.6755,0.0982119461136
142.6805,0.0982119461322
142.6855,0.0982119461506
142.6905,0.0982119461686
142.6955,0.0982119461864
142.7005,0.0982119462038
142.7055,0.0982119462208
142.7105,0.0982119462376
142.7155,0.098211946254
142.7205,0.0982119462701
142.7255,0.0982119462858
142.7305,0.0982119463012
142.7355,0.0982119463163
142.7405,0.098211946331
142.7455,0.0982119463453
142.7505,0.0982119463593
142.7555,0.098211946373
142.7605,0.0982119463863
142.7655,0.0982119463992
142.7705,0.0982119464117
142.7755,0.0982119464239
142.7805,0.0982119464357
142.7855,0.0982119464471
142.7905,0.0982119464581
142.7955,0.0982119464688
142.8005,0.0982119464791
142.8055,0.098211946489
142.8105,0.0982119464985
142.8155,0.0982119465076
142.8205,0.0982119465163
142.8255,0.0982119465246
142.8305,0.0982119465325
142.8355,0.0982119465401
142.8405,0.0982119465472
142.8455,0.0982119465539
142.8505,0.0982119465602
142.8555,0.0982119465661
142.8605,0.0982119465716
142.8655,0.0982119465767
142.8705,0.0982119465813
142.8755,0.0982119465856
142.8805,0.0982119465894
142.8855,0.0982119465928
142.8905,0.0982119465958
142.8955,0.0982119465984
142.9005,0.0982119466005
142.9055,0.0982119466023
142.9105,0.0982119466036
142.9155,0.0982119466045
142.9205,0.0982119466049
142.9255,0.098211946605
142.9305,0.0982119466046
142.9355,0.0982119466038
142.9405,0.0982119466025
142.9455,0.0982119466008
142.9505,0.0982119465987
142.9555,0.0982119465962
142.9605,0.0982119465933
142.9655,0.0982119465899
142.9705,0.098211946586
142.9755,0.0982119465818
142.9805,0.0982119465771
142.9855,0.098211946572
142.9905,0.0982119465665
142.9955,0.0982119465605
143.0005,0.0982119465541
143.0055,0.0982119465473
143.0105,0.0982119465401
143.0155,0.0982119465324
143.0205,0.0982119465243
143.0255,0.0982119465157
143.0305,0.0982119465068
143.0355,0.0982119464974
143.0405,0.0982119464876
143.0455,0.0982119464774
143.0505,0.0982119464668
143.0555,0.0982119464557
143.0605,0.0982119464442
143.0655,0.0982119464323
143.0705,0.09821194642
143.0755,0.0982119464073
143.0805,0.0982119463942
143.0855,0.0982119463806
143.0905,0.0982119463666
143.0955,0.0982119463523
143.1005,0.0982119463375
143.1055,0.0982119463223
143.1105,0.0982119463068
143.1155,0.0982119462908
143.1205,0.0982119462744
143.1255,0.0982119462576
143.1305,0.0982119462405
143.1355,0.0982119462229
143.1405,0.098211946205
143.1455,0.0982119461867
143.1505,0.098211946168
143.1555,0.0982119461489
143.1605,0.0982119461294
143.1655,0.0982119461096
143.1705,0.0982119460894
143.1755,0.0982119460688
143.1805,0.0982119460478
143.1855,0.0982119460265
143.1905,0.0982119460049
143.1955,0.0982119459828
143.2005,0.0982119459605
143.2055,0.0982119459377
143.2105,0.0982119459147
143.2155,0.0982119458912
143.2205,0.0982119458675
143.2255,0.0982119458434
143.2305,0.098211945819
143.2355,0.0982119457942
143.2405,0.0982119457691
143.2455,0.0982119457437
143.2505,0.098211945718
143.2555,0.098211945692
143.2605,0.0982119456656
143.2655,0.098211945639
143.2705,0.098211945612
143.2755,0.0982119455848
143.2805,0.0982119455572
143.2855,0.0982119455294
143.2905,0.0982119455013
143.2955,0.0982119454729
143.3005,0.0982119454442
143.3055,0.0982119454153
143.3105,0.0982119453861
143.3155,0.0982119453566
143.3205,0.0982119453269
143.3255,0.0982119452969
143.3305,0.0982119452667
143.3355,0.0982119452362
143.3405,0.0982119452055
143.3455,0.0982119451746
143.3505,0.0982119451434
143.3555,0.098211945112
143.3605,0.0982119450804
143.3655,0.0982119450486
143.3705,0.0982119450166
143.3755,0.0982119449843
143.3805,0.0982119449519
143.3855,0.0982119449193
143.3905,0.0982119448865
143.3955,0.0982119448535
143.4005,0.0982119448203
143.4055,0.098211944787
143.4105,0.0982119447534
143.4155,0.0982119447198
143.4205,0.098211944686
143.4255,0.098211944652
143.4305,0.0982119446179
143.4355,0.0982119445836
143.4405,0.0982119445492
143.4455,0.0982119445147
143.4505,0.0982119444801
143.4555,0.0982119444453
143.4605,0.0982119444104
143.4655,0.0982119443755
143.4705,0.0982119443404
143.4755,0.0982119443052
143.4805,0.09821194427
143.4855,0.0982119442347
143.4905,0.0982119441993
143.4955,0.0982119441638
143.5005,0.0982119441282
143.5055,0.0982119440926
143.5105,0.098211944057
143.5155,0.0982119440213
143.5205,0.0982119439856
143.5255,0.0982119439498
143.5305,0.098211943914
143.5355,0.0982119438782
143.5405,0.0982119438424
143.5455,0.0982119438065
143.5505,0.0982119437707
143.5555,0.0982119437348
143.5605,0.098211943699
143.5655,0.0982119436631
143.5705,0.0982119436273
143.5755,0.0982119435916
143.5805,0.0982119435558
143.5855,0.0982119435201
143.5905,0.0982119434844
143.5955,0.0982119434488
143.6005,0.0982119434133
143.6055,0.0982119433778
143.6105,0.0982119433424
143.6155,0.098211943307
143.6205,0.0982119432717
143.6255,0.0982119432365
143.6305,0.0982119432015
143.6355,0.0982119431665
143.6405,0.0982119431316
143.6455,0.0982119430968
143.6505,0.0982119430621
143.6555,0.0982119430276
143.6605,0.0982119429932
143.6655,0.0982119429589
143.6705,0.0982119429248
143.6755,0.0982119428908
143.6805,0.0982119428569
143.6855,0.0982119428233
143.6905,0.0982119427897
143.6955,0.0982119427564
143.7005,0.0982119427232
143.7055,0.0982119426902
143.7105,0.0982119426574
143.7155,0.0982119426248
143.7205,0.0982119425924
143.7255,0.0982119425602
143.7305,0.0982119425282
143.7355,0.0982119424964
143.7405,0.0982119424649
143.7455,0.0982119424335
143.7505,0.0982119424024
143.7555,0.0982119423716
143.7605,0.0982119423409
143.7655,0.0982119423106
143.7705,0.0982119422805
143.7755,0.0982119422506
143.7805,0.098211942221
