#Time Total flux(top) flux(bottom)
4.13043e+06 0.0413043 -1e-08 8.22293e-91
4.14933e+06 0.0414933 -1e-08 2.34043e-90
4.16866e+06 0.0416866 -1e-08 6.83086e-90
4.188e+06 0.04188 -1e-08 1.98725e-89
4.20733e+06 0.0420733 -1e-08 5.74852e-89
4.22666e+06 0.0422666 -1e-08 1.65311e-88
4.246e+06 0.04246 -1e-08 4.72605e-88
4.26533e+06 0.0426533 -1e-08 1.34328e-87
4.28982e+06 0.0428982 -1e-08 5.65529e-87
4.31349e+06 0.0431349 -1e-08 2.30542e-86
4.33892e+06 0.0433892 -1e-08 1.08195e-85
4.36434e+06 0.0436434 -1e-08 5.07478e-85
4.38977e+06 0.0438977 -1e-08 2.33137e-84
4.4152e+06 0.044152 -1e-08 1.0488e-83
4.44062e+06 0.0444062 -1e-08 4.62393e-83
4.46605e+06 0.0446605 -1e-08 1.99942e-82
4.49148e+06 0.0449148 -1e-08 8.48578e-82
4.5169e+06 0.045169 -1e-08 3.53722e-81
4.54233e+06 0.0454233 -1e-08 1.44906e-80
4.56925e+06 0.0456925 -1e-08 6.63047e-80
4.59459e+06 0.0459459 -1e-08 2.63736e-79
4.62162e+06 0.0462162 -1e-08 1.16979e-78
4.64864e+06 0.0464864 -1e-08 5.16688e-78
4.67567e+06 0.0467567 -1e-08 2.23726e-77
4.7027e+06 0.047027 -1e-08 9.49555e-77
4.72973e+06 0.0472973 -1e-08 3.95323e-76
4.75675e+06 0.0475675 -1e-08 1.61556e-75
4.78378e+06 0.0478378 -1e-08 6.48519e-75
4.81081e+06 0.0481081 -1e-08 2.55867e-74
4.83784e+06 0.0483784 -1e-08 9.92766e-74
4.86486e+06 0.0486486 -1e-08 3.79009e-73
4.89189e+06 0.0489189 -1e-08 1.42442e-72
4.91892e+06 0.0491892 -1e-08 5.27245e-72
4.94595e+06 0.0494595 -1e-08 1.92292e-71
4.97297e+06 0.0497297 -1e-08 6.91295e-71
5e+06 0.05 -1e-08 2.45067e-70
5.02778e+06 0.0502778 -1e-08 9.00292e-70
5.05556e+06 0.0505556 -1e-08 3.27522e-69
5.08333e+06 0.0508333 -1e-08 1.17438e-68
5.11198e+06 0.0511198 -1e-08 4.39089e-68
5.14062e+06 0.0514062 -1e-08 1.62526e-67
5.16927e+06 0.0516927 -1e-08 5.92289e-67
5.19792e+06 0.0519792 -1e-08 2.12527e-66
5.22656e+06 0.0522656 -1e-08 7.51193e-66
5.25521e+06 0.0525521 -1e-08 2.61655e-65
5.28385e+06 0.0528385 -1e-08 8.98511e-65
5.3125e+06 0.053125 -1e-08 3.04299e-64
5.34115e+06 0.0534115 -1e-08 1.01675e-63
5.36979e+06 0.0536979 -1e-08 3.35286e-63
5.39844e+06 0.0539844 -1e-08 1.09154e-62
5.42708e+06 0.0542708 -1e-08 3.50933e-62
5.45573e+06 0.0545573 -1e-08 1.11453e-61
5.48437e+06 0.0548437 -1e-08 3.49752e-61
5.51302e+06 0.0551302 -1e-08 1.0848e-60
5.54167e+06 0.0554167 -1e-08 3.3263e-60
5.57031e+06 0.0557031 -1e-08 1.00856e-59
5.59896e+06 0.0559896 -1e-08 3.02465e-59
5.6276e+06 0.056276 -1e-08 8.97368e-59
5.65625e+06 0.0565625 -1e-08 2.6344e-58
5.6849e+06 0.056849 -1e-08 7.6541e-58
5.71354e+06 0.0571354 -1e-08 2.20137e-57
5.74219e+06 0.0574219 -1e-08 6.26842e-57
5.77083e+06 0.0577083 -1e-08 1.76753e-56
5.79948e+06 0.0579948 -1e-08 4.93622e-56
5.82812e+06 0.0582812 -1e-08 1.36556e-55
5.85677e+06 0.0585677 -1e-08 3.74274e-55
5.88542e+06 0.0588542 -1e-08 1.01647e-54
5.91406e+06 0.0591406 -1e-08 2.73581e-54
5.94271e+06 0.0594271 -1e-08 7.29849e-54
5.97135e+06 0.0597135 -1e-08 1.93016e-53
6e+06 0.06 -1e-08 5.06084e-53
6.0303e+06 0.060303 -1e-08 1.41033e-52
6.06061e+06 0.0606061 -1e-08 3.91346e-52
6.09091e+06 0.0609091 -1e-08 1.07552e-51
6.12121e+06 0.0612121 -1e-08 2.92647e-51
6.15152e+06 0.0615152 -1e-08 7.88477e-51
6.18182e+06 0.0618182 -1e-08 2.10393e-50
6.21212e+06 0.0621212 -1e-08 5.56088e-50
6.24242e+06 0.0624242 -1e-08 1.45612e-49
6.27273e+06 0.0627273 -1e-08 3.77801e-49
6.30303e+06 0.0630303 -1e-08 9.71417e-49
6.33333e+06 0.0633333 -1e-08 2.47565e-48
6.36364e+06 0.0636364 -1e-08 6.25423e-48
6.39394e+06 0.0639394 -1e-08 1.56647e-47
6.42424e+06 0.0642424 -1e-08 3.89035e-47
6.45455e+06 0.0645455 -1e-08 9.58146e-47
6.48485e+06 0.0648485 -1e-08 2.34047e-46
6.51515e+06 0.0651515 -1e-08 5.67097e-46
6.54545e+06 0.0654545 -1e-08 1.36315e-45
6.57576e+06 0.0657576 -1e-08 3.25094e-45
6.60606e+06 0.0660606 -1e-08 7.69314e-45
6.63636e+06 0.0663636 -1e-08 1.80665e-44
6.66667e+06 0.0666667 -1e-08 4.21077e-44
6.69697e+06 0.0669697 -1e-08 9.74123e-44
6.72727e+06 0.0672727 -1e-08 2.23702e-43
6.75758e+06 0.0675758 -1e-08 5.10004e-43
6.78788e+06 0.0678788 -1e-08 1.15442e-42
6.81818e+06 0.0681818 -1e-08 2.59464e-42
6.84848e+06 0.0684848 -1e-08 5.791e-42
6.87879e+06 0.0687879 -1e-08 1.2836e-41
6.90909e+06 0.0690909 -1e-08 2.8258e-41
6.93939e+06 0.0693939 -1e-08 6.17909e-41
6.9697e+06 0.069697 -1e-08 1.34218e-40
7e+06 0.07 -1e-08 2.89626e-40
7.03125e+06 0.0703125 -1e-08 6.3826e-40
7.0625e+06 0.070625 -1e-08 1.39899e-39
7.09375e+06 0.0709375 -1e-08 3.04558e-39
7.125e+06 0.07125 -1e-08 6.58444e-39
7.15625e+06 0.0715625 -1e-08 1.41379e-38
7.1875e+06 0.071875 -1e-08 3.01512e-38
7.21875e+06 0.0721875 -1e-08 6.38723e-38
7.25e+06 0.0725 -1e-08 1.34413e-37
7.28125e+06 0.0728125 -1e-08 2.81012e-37
7.3125e+06 0.073125 -1e-08 5.83707e-37
7.34524e+06 0.0734524 -1e-08 1.2532e-36
7.37642e+06 0.0737642 -1e-08 2.56955e-36
7.40924e+06 0.0740924 -1e-08 5.45318e-36
7.44033e+06 0.0744033 -1e-08 1.10142e-35
7.47325e+06 0.0747325 -1e-08 2.3115e-35
7.50617e+06 0.0750617 -1e-08 4.82822e-35
7.5391e+06 0.075391 -1e-08 1.00176e-34
7.57202e+06 0.0757202 -1e-08 2.06417e-34
7.60494e+06 0.0760494 -1e-08 4.22423e-34
7.63786e+06 0.0763786 -1e-08 8.58628e-34
7.67078e+06 0.0767078 -1e-08 1.73362e-33
7.7037e+06 0.077037 -1e-08 3.47719e-33
7.73663e+06 0.0773663 -1e-08 6.92883e-33
7.76955e+06 0.0776955 -1e-08 1.37177e-32
7.80247e+06 0.0780247 -1e-08 2.69853e-32
7.83539e+06 0.0783539 -1e-08 5.27503e-32
7.86831e+06 0.0786831 -1e-08 1.02472e-31
7.90123e+06 0.0790123 -1e-08 1.97833e-31
7.93416e+06 0.0793416 -1e-08 3.79607e-31
7.96708e+06 0.0796708 -1e-08 7.23999e-31
8e+06 0.08 -1e-08 1.37258e-30
8.03226e+06 0.0803226 -1e-08 2.55073e-30
8.06563e+06 0.0806563 -1e-08 4.82198e-30
8.099e+06 0.08099 -1e-08 9.06961e-30
8.13237e+06 0.0813237 -1e-08 1.69597e-29
8.16574e+06 0.0816574 -1e-08 3.1527e-29
8.19911e+06 0.0819911 -1e-08 5.82642e-29
8.23248e+06 0.0823248 -1e-08 1.07053e-28
8.26585e+06 0.0826585 -1e-08 1.95569e-28
8.29922e+06 0.0829922 -1e-08 3.55246e-28
8.33259e+06 0.0833259 -1e-08 6.41665e-28
8.36596e+06 0.0836596 -1e-08 1.15256e-27
8.39933e+06 0.0839933 -1e-08 2.0588e-27
8.4327e+06 0.084327 -1e-08 3.65752e-27
8.46607e+06 0.0846607 -1e-08 6.46249e-27
8.49944e+06 0.0849944 -1e-08 1.13573e-26
8.53281e+06 0.0853281 -1e-08 1.98535e-26
8.56618e+06 0.0856618 -1e-08 3.45226e-26
8.59956e+06 0.0859956 -1e-08 5.97164e-26
8.63293e+06 0.0863293 -1e-08 1.02761e-25
8.6663e+06 0.086663 -1e-08 1.75926e-25
8.69967e+06 0.0869967 -1e-08 2.99649e-25
8.73304e+06 0.0873304 -1e-08 5.07808e-25
8.76641e+06 0.0876641 -1e-08 8.56259e-25
8.79978e+06 0.0879978 -1e-08 1.43665e-24
8.83315e+06 0.0883315 -1e-08 2.39856e-24
8.86652e+06 0.0886652 -1e-08 3.98497e-24
8.89989e+06 0.0889989 -1e-08 6.58856e-24
8.93326e+06 0.0893326 -1e-08 1.08408e-23
8.96663e+06 0.0896663 -1e-08 1.77525e-23
9e+06 0.09 -1e-08 2.89332e-23
9.03448e+06 0.0903448 -1e-08 4.77437e-23
9.06897e+06 0.0906897 -1e-08 7.84278e-23
9.10345e+06 0.0910345 -1e-08 1.28197e-22
9.13793e+06 0.0913793 -1e-08 2.08509e-22
9.17241e+06 0.0917241 -1e-08 3.37457e-22
9.2069e+06 0.092069 -1e-08 5.43473e-22
9.24138e+06 0.0924138 -1e-08 8.71003e-22
9.27586e+06 0.0927586 -1e-08 1.38918e-21
9.31034e+06 0.0931034 -1e-08 2.20504e-21
9.34483e+06 0.0934483 -1e-08 3.48341e-21
9.37931e+06 0.0937931 -1e-08 5.47697e-21
9.41379e+06 0.0941379 -1e-08 8.57117e-21
9.44828e+06 0.0944828 -1e-08 1.33512e-20
9.48276e+06 0.0948276 -1e-08 2.0701e-20
9.51724e+06 0.0951724 -1e-08 3.19503e-20
9.55172e+06 0.0955172 -1e-08 4.90888e-20
9.58621e+06 0.0958621 -1e-08 7.50806e-20
9.62069e+06 0.0962069 -1e-08 1.14321e-19
9.65517e+06 0.0965517 -1e-08 1.73297e-19
9.68966e+06 0.0968966 -1e-08 2.6154e-19
9.72414e+06 0.0972414 -1e-08 3.92987e-19
9.75862e+06 0.0975862 -1e-08 5.87932e-19
9.7931e+06 0.097931 -1e-08 8.75782e-19
9.82759e+06 0.0982759 -1e-08 1.29897e-18
9.86207e+06 0.0986207 -1e-08 1.91844e-18
9.89655e+06 0.0989655 -1e-08 2.82136e-18
9.93103e+06 0.0993103 -1e-08 4.1318e-18
9.96552e+06 0.0996552 -1e-08 6.02566e-18
1e+07 0.1 -1e-08 8.75116e-18
